codigo;filial;empresa;descricao;fornecedor;tributacao;status;curva;b_o_;comprador;rota;forecast;vendido;media;classe;estoque;po_compas;transferencias;estoque_total;CMV;politica;periodo;
200536;1010;Mafra;KADCYLA 100MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1010;0;3;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
200536;1009;Mafra;KADCYLA 100MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009;75;16;64;MED;44;15;1;60;7122,88;30;S1,S2,S3;
200536;1006;Mafra;KADCYLA 100MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1006;123;0;104;MED;26;108;25;159;6707,03;30;S1,S2,S3;
200536;1003;Mafra;KADCYLA 100MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
200536;1002;Mafra;KADCYLA 100MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
200536;1006;Mafra;KADCYLA 100MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1001;0;26;0;MED;16;0;0;16;7116,65;30;S1,S2,S3;
200538;1024;Mafra;KADCYLA 160MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1024;0;1;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
200538;1023;Mafra;KADCYLA 160MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009->1023;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
200538;1021;Mafra;KADCYLA 160MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1021;17;15;21;MED;14;12;0;26;10754,94;30;S1,S2,S3;
200538;1010;Mafra;KADCYLA 160MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
200538;1009;Mafra;KADCYLA 160MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009;19;2;23;MED;25;3;0;28;11241,23;30;S1,S2,S3;
200538;1006;Mafra;KADCYLA 160MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1006;32;0;38;MED;20;5;20;45;10522,70;30;S1,S2,S3;
200538;1003;Mafra;KADCYLA 160MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1009->1003;0;0;0;MED;4;0;0;4;11182,65;30;S1,S2,S3;
200538;1002;Mafra;KADCYLA 160MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
200538;1006;Mafra;KADCYLA 160MG FA ROCHE (G);ROCHE;Nacional 12%;Ativo;A;Não;BYANCA;1001;0;11;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
201696;1024;Mafra;GAZYVA 1G FA 40ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1024;4;0;4;MED;4;0;0;4;21505,40;30;S1,S2,S3;
201696;1023;Mafra;GAZYVA 1G FA 40ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009->1023;3;1;3;MED;2;0;0;2;21203,15;30;S1,S2,S3;
201696;1021;Mafra;GAZYVA 1G FA 40ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1021;3;0;3;MED;3;0;0;3;21588,82;30;S1,S2,S3;
201696;1010;Mafra;GAZYVA 1G FA 40ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1010;0;1;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
201696;1009;Mafra;GAZYVA 1G FA 40ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009;2;0;2;MED;1;1;0;2;21208,15;30;S1,S2,S3;
201696;1006;Mafra;GAZYVA 1G FA 40ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1006;9;1;8;MED;4;2;0;6;19503,40;30;S1,S2,S3;
201696;1003;Mafra;GAZYVA 1G FA 40ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009->1003;2;0;2;MED;2;0;2;4;21306,15;30;S1,S2,S3;
201696;1002;Mafra;GAZYVA 1G FA 40ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1002;0;1;0;MED;1;0;0;1;22002,15;30;S1,S2,S3;
201696;1006;Mafra;GAZYVA 1G FA 40ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1001;0;3;0;MED;2;0;0;2;21433,15;30;S1,S2,S3;
202544;1024;Mafra;MABTHERA 1400MG FA 11,7ML ROCHE (G);ROCHE;Isento - Convênio 140/01;Ativo;B;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
202544;1023;Mafra;MABTHERA 1400MG FA 11,7ML ROCHE (G);ROCHE;Isento - Convênio 140/01;Ativo;B;Não;BYANCA;1023;0;2;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
202544;1021;Mafra;MABTHERA 1400MG FA 11,7ML ROCHE (G);ROCHE;Isento - Convênio 140/01;Ativo;B;Não;BYANCA;1021;22;14;27;MED;15;10;0;25;9093,62;30;S1,S2,S3;
202544;1010;Mafra;MABTHERA 1400MG FA 11,7ML ROCHE (G);ROCHE;Isento - Convênio 140/01;Ativo;B;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
202544;1009;Mafra;MABTHERA 1400MG FA 11,7ML ROCHE (G);ROCHE;Isento - Convênio 140/01;Ativo;B;Não;BYANCA;1009;41;15;52;MED;20;36;0;56;9239,80;30;S1,S2,S3;
202544;1003;Mafra;MABTHERA 1400MG FA 11,7ML ROCHE (G);ROCHE;Isento - Convênio 140/01;Ativo;B;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
202544;1002;Mafra;MABTHERA 1400MG FA 11,7ML ROCHE (G);ROCHE;Isento - Convênio 140/01;Ativo;B;Não;BYANCA;1002;0;1;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
202544;1006;Mafra;MABTHERA 1400MG FA 11,7ML ROCHE (G);ROCHE;Isento - Convênio 140/01;Ativo;B;Não;BYANCA;1001;0;0;0;MED;3;0;0;3;9375,82;30;S1,S2,S3;
202545;1024;Mafra;ACTEMRA 162MG CX 4SERP 0,9ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1024;0;9;0;MED;4;0;0;4;4192,65;30;S1,S2,S3;
202545;1023;Mafra;ACTEMRA 162MG CX 4SERP 0,9ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009->1023;0;1;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
202545;1021;Mafra;ACTEMRA 162MG CX 4SERP 0,9ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1021;20;16;16;MED;16;0;0;16;4354,46;30;S1,S2,S3;
202545;1010;Mafra;ACTEMRA 162MG CX 4SERP 0,9ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1010;0;0;0;MED;1;0;0;1;4198,15;30;S1,S2,S3;
202545;1009;Mafra;ACTEMRA 162MG CX 4SERP 0,9ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009;61;10;47;MED;13;33;0;46;4435,92;30;S1,S2,S3;
202545;1006;Mafra;ACTEMRA 162MG CX 4SERP 0,9ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009->1006;0;1;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
202545;1003;Mafra;ACTEMRA 162MG CX 4SERP 0,9ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
202545;1002;Mafra;ACTEMRA 162MG CX 4SERP 0,9ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1002;0;1;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
202545;1006;Mafra;ACTEMRA 162MG CX 4SERP 0,9ML ROCHE (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009->1001;0;1;0;MED;1;0;0;1;4428,15;30;S1,S2,S3;
202993;1024;Mafra;CYRAMZA 100MG/ML FA 10ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009->1010->1024;0;5;0;MED;0;0;0;0;1,15;75;S4;
202993;1023;Mafra;CYRAMZA 100MG/ML FA 10ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009->1002->1023;56;2;50;MED;43;31;0;79;3152,34;75;S4;
202993;1021;Mafra;CYRAMZA 100MG/ML FA 10ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1021;23;12;21;MED;8;26;0;34;3126,40;75;S4;
202993;1015;Mafra;CYRAMZA 100MG/ML FA 10ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1015;0;5;0;MED;0;0;0;0;1,15;75;S4;
202993;1010;Mafra;CYRAMZA 100MG/ML FA 10ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1010;39;39;35;MED;9;30;0;39;3179,26;75;S4;
202993;1009;Mafra;CYRAMZA 100MG/ML FA 10ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009;3;1;3;MED;2;2;0;4;3151,15;75;S4;
202993;1006;Mafra;CYRAMZA 100MG/ML FA 10ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009->1006;107;56;96;MED;84;0;0;84;3153,15;75;S4;
202993;1002;Mafra;CYRAMZA 100MG/ML FA 10ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009->1002;45;7;40;MED;73;0;4;84;3148,66;75;S4;
202993;1006;Mafra;CYRAMZA 100MG/ML FA 10ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009->1001;0;83;0;MED;16;0;0;16;3152,40;75;S4;
202996;1024;Mafra;CYRAMZA 500MG FA 50ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009->1010->1024;0;0;0;MED;1;0;0;1;15266,15;75;S4;
202996;1023;Mafra;CYRAMZA 500MG FA 50ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009->1002->1023;0;3;1;MED;0;0;0;0;1,15;75;S4;
202996;1021;Mafra;CYRAMZA 500MG FA 50ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1021;13;8;13;MED;23;0;0;23;16016,19;75;S4;
202996;1015;Mafra;CYRAMZA 500MG FA 50ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1015;0;3;0;MED;0;0;0;0;1,15;75;S4;
202996;1010;Mafra;CYRAMZA 500MG FA 50ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1010;4;5;4;MED;4;0;0;4;16127,40;75;S4;
202996;1009;Mafra;CYRAMZA 500MG FA 50ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,15;75;S4;
202996;1006;Mafra;CYRAMZA 500MG FA 50ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009->1006;52;2;55;MED;58;0;0;58;17862,43;75;S4;
202996;1003;Mafra;CYRAMZA 500MG FA 50ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009->1003;0;0;0;MED;8;0;0;8;15955,28;75;S4;
202996;1002;Mafra;CYRAMZA 500MG FA 50ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009->1002;16;7;17;MED;0;0;0;0;1,15;75;S4;
202996;1006;Mafra;CYRAMZA 500MG FA 50ML ELI LILLY (G);ELI LILLY;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;B;Não;BYANCA;1009->1001;0;55;0;MED;35;0;0;35;16170,29;75;S4;
203113;1003;Mafra;DORMONID (B1) 7,5MG CX 30CPR ROCHE;ROCHE;Nacional 12%;Inativo;C;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
203113;1006;Mafra;DORMONID (B1) 7,5MG CX 30CPR ROCHE;ROCHE;Nacional 12%;Inativo;C;Não;BYANCA;1001;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
204023;1024;Mafra;HUMALOG 100UI/ML FA 10ML ELI LILLY (G);ELI LILLY;Importado;Ativo;B;B.O. Parcial;BYANCA;1024;92;0;97;MED;1;0;0;1;93,15;75;S4;
204023;1023;Mafra;HUMALOG 100UI/ML FA 10ML ELI LILLY (G);ELI LILLY;Importado;Ativo;B;B.O. Parcial;BYANCA;1009->1023;44;0;47;MED;3;0;0;3;86,48;75;S4;
204023;1021;Mafra;HUMALOG 100UI/ML FA 10ML ELI LILLY (G);ELI LILLY;Importado;Ativo;B;B.O. Parcial;BYANCA;1021;53;0;56;MED;0;0;0;0;1,15;75;S4;
204023;1010;Mafra;HUMALOG 100UI/ML FA 10ML ELI LILLY (G);ELI LILLY;Importado;Ativo;B;B.O. Parcial;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;75;S4;
204023;1009;Mafra;HUMALOG 100UI/ML FA 10ML ELI LILLY (G);ELI LILLY;Importado;Ativo;B;B.O. Parcial;BYANCA;1009;9;1;10;MED;1;0;0;1;93,15;75;S4;
204023;1006;Mafra;HUMALOG 100UI/ML FA 10ML ELI LILLY (G);ELI LILLY;Importado;Ativo;B;B.O. Parcial;BYANCA;1006;339;0;359;MED;0;0;0;0;1,15;75;S4;
204023;1002;Mafra;HUMALOG 100UI/ML FA 10ML ELI LILLY (G);ELI LILLY;Importado;Ativo;B;B.O. Parcial;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;75;S4;
204023;1006;Mafra;HUMALOG 100UI/ML FA 10ML ELI LILLY (G);ELI LILLY;Importado;Ativo;B;B.O. Parcial;BYANCA;1001;0;0;0;MED;96;0;0;96;93,39;75;S4;
204027;1024;Mafra;ZOLADEX 3,6MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1024;0;2;0;MED;0;0;0;0;1,15;30;S1;
204027;1023;Mafra;ZOLADEX 3,6MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1023;0;24;0;MED;53;0;0;53;604,17;30;S1;
204027;1021;Mafra;ZOLADEX 3,6MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1021;322;186;290;MED;310;0;0;310;566,23;30;S1;
204027;1010;Mafra;ZOLADEX 3,6MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1010;0;1;0;MED;0;0;0;0;1,15;30;S1;
204027;1009;Mafra;ZOLADEX 3,6MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009;568;481;511;MED;397;0;0;397;573,45;30;S1;
204027;1006;Mafra;ZOLADEX 3,6MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1006;971;4;874;MED;46;491;600;1137;566,00;30;S1;
204027;1003;Mafra;ZOLADEX 3,6MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1003;0;14;0;MED;2;0;0;2;629,15;30;S1;
204027;1002;Mafra;ZOLADEX 3,6MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1002;0;70;0;MED;2;0;3;5;544,65;30;S1;
204027;1006;Mafra;ZOLADEX 3,6MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1001;0;419;0;MED;23;0;0;23;581,45;30;S1;
204028;1024;Mafra;ZOLADEX LA 10,8MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1024;0;7;0;MED;8;0;0;8;1545,03;30;S1;
204028;1023;Mafra;ZOLADEX LA 10,8MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1023;0;2;0;MED;1;0;0;1;1563,15;30;S1;
204028;1021;Mafra;ZOLADEX LA 10,8MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1021;582;303;557;MED;578;159;0;737;1449,41;30;S1;
204028;1010;Mafra;ZOLADEX LA 10,8MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1010;0;0;0;MED;1;0;0;1;1582,15;30;S1;
204028;1009;Mafra;ZOLADEX LA 10,8MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1009;738;568;706;MED;455;116;0;571;1490,85;30;S1;
204028;1006;Mafra;ZOLADEX LA 10,8MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1006;974;0;932;MED;2;958;345;1305;1566,15;30;S1;
204028;1003;Mafra;ZOLADEX LA 10,8MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1003;0;158;0;MED;2;0;0;2;1568,65;30;S1;
204028;1002;Mafra;ZOLADEX LA 10,8MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1002;0;138;0;MED;3;0;1;4;1572,15;30;S1;
204028;1006;Mafra;ZOLADEX LA 10,8MG SERP ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;A;Não;BYANCA;1001;0;419;0;MED;6;0;0;6;1458,65;30;S1;
204048;1023;Mafra;SELOKEN 100MG CX 30CP ASTRAZENECA;ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1023;0;0;0;MED;0;0;0;0;1,15;30;S1;
204048;1021;Mafra;SELOKEN 100MG CX 30CP ASTRAZENECA;ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1021;3;0;3;MED;7;0;0;7;32,58;30;S1;
204048;1010;Mafra;SELOKEN 100MG CX 30CP ASTRAZENECA;ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1010;0;0;0;MED;4;0;0;4;30,65;30;S1;
204048;1009;Mafra;SELOKEN 100MG CX 30CP ASTRAZENECA;ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,15;30;S1;
204048;1006;Mafra;SELOKEN 100MG CX 30CP ASTRAZENECA;ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1003->1006;7;0;9;MED;0;4;0;7;1,15;30;S1;
204048;1003;Mafra;SELOKEN 100MG CX 30CP ASTRAZENECA;ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;30;S1;
204048;1002;Mafra;SELOKEN 100MG CX 30CP ASTRAZENECA;ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1;
204048;1006;Mafra;SELOKEN 100MG CX 30CP ASTRAZENECA;ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1003->1001;0;5;0;MED;0;0;0;0;1,15;30;S1;
206015;1024;Mafra;ZYPREXA (C1) 5MG CX 30CPR ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;75;S4;
206015;1023;Mafra;ZYPREXA (C1) 5MG CX 30CPR ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1009->1023;0;0;0;MED;1;0;0;1;473,15;75;S4;
206015;1010;Mafra;ZYPREXA (C1) 5MG CX 30CPR ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;75;S4;
206015;1006;Mafra;ZYPREXA (C1) 5MG CX 30CPR ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1003->1006;0;0;0;MED;1;0;0;1;486,15;75;S4;
206015;1002;Mafra;ZYPREXA (C1) 5MG CX 30CPR ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1002;0;0;0;MED;1;0;0;1;473,15;75;S4;
206015;1006;Mafra;ZYPREXA (C1) 5MG CX 30CPR ELI LILLY;ELI LILLY;Importado;Ativo;C;Não;BYANCA;1003->1001;0;0;0;MED;0;0;0;0;1,15;75;S4;
206049;1024;Mafra;ERIVEDGE 150MG CX 28CAPD ROCHE;ROCHE;Importado;Ativo;C;B.O. Parcial;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206049;1021;Mafra;ERIVEDGE 150MG CX 28CAPD ROCHE;ROCHE;Importado;Ativo;C;B.O. Parcial;BYANCA;1021;3;1;5;MED;0;5;0;5;1,15;30;S1,S2,S3;
206049;1010;Mafra;ERIVEDGE 150MG CX 28CAPD ROCHE;ROCHE;Importado;Ativo;C;B.O. Parcial;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206049;1009;Mafra;ERIVEDGE 150MG CX 28CAPD ROCHE;ROCHE;Importado;Ativo;C;B.O. Parcial;BYANCA;1009;7;0;9;MED;0;10;0;10;1,15;30;S1,S2,S3;
206049;1003;Mafra;ERIVEDGE 150MG CX 28CAPD ROCHE;ROCHE;Importado;Ativo;C;B.O. Parcial;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206049;1002;Mafra;ERIVEDGE 150MG CX 28CAPD ROCHE;ROCHE;Importado;Ativo;C;B.O. Parcial;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206049;1006;Mafra;ERIVEDGE 150MG CX 28CAPD ROCHE;ROCHE;Importado;Ativo;C;B.O. Parcial;BYANCA;1001;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206244;1024;Mafra;ESBRIET 267MG CX 270CAPD ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1024;0;2;1;MED;0;0;0;0;1,15;30;S1,S2,S3;
206244;1023;Mafra;ESBRIET 267MG CX 270CAPD ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1009->1023;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206244;1021;Mafra;ESBRIET 267MG CX 270CAPD ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1021;2;2;2;MED;0;1;0;1;1,15;30;S1,S2,S3;
206244;1010;Mafra;ESBRIET 267MG CX 270CAPD ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206244;1009;Mafra;ESBRIET 267MG CX 270CAPD ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1009;8;7;11;MED;1;10;0;11;10613,15;30;S1,S2,S3;
206244;1003;Mafra;ESBRIET 267MG CX 270CAPD ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206244;1002;Mafra;ESBRIET 267MG CX 270CAPD ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1002;0;1;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206244;1006;Mafra;ESBRIET 267MG CX 270CAPD ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1001;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206708;1021;Mafra;COTELLIC 20MG CX 63CPR ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1021;2;0;2;MED;2;2;0;4;18103,65;30;S1,S2,S3;
206708;1010;Mafra;COTELLIC 20MG CX 63CPR ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206708;1009;Mafra;COTELLIC 20MG CX 63CPR ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206708;1003;Mafra;COTELLIC 20MG CX 63CPR ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206708;1002;Mafra;COTELLIC 20MG CX 63CPR ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
206708;1006;Mafra;COTELLIC 20MG CX 63CPR ROCHE;ROCHE;Importado;Ativo;C;Não;BYANCA;1001;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
207125;1023;Mafra;HERCEPTIN SC 600MG FA 5ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (antigo) - forn GO;Ativo;B;Não;BYANCA;1002->1023;0;0;0;MED;8;0;0;8;9937,78;30;S1,S2,S3;
207125;1021;Mafra;HERCEPTIN SC 600MG FA 5ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (antigo) - forn GO;Ativo;B;Não;BYANCA;1021;27;25;31;MED;11;5;0;16;9402,06;30;S1,S2,S3;
207125;1010;Mafra;HERCEPTIN SC 600MG FA 5ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (antigo) - forn GO;Ativo;B;Não;BYANCA;1010;12;9;14;MED;0;7;0;7;1,15;30;S1,S2,S3;
207125;1009;Mafra;HERCEPTIN SC 600MG FA 5ML ROCHE (G);ROCHE;Isento - Convênio 162/94 (antigo) - forn GO;Ativo;B;Não;BYANCA;1002->1009;0;3;1;MED;3;7;0;10;9285,15;30;S1,S2,S3;
